eps,N,log_eps,log_N
2.348238517,9,0.853665479858,2.19722457734
1.72106679799,11,0.542944329951,2.3978952728
1.261401217,20,0.232223180045,2.99573227355
0.924503936801,25,-0.0784979698609,3.21887582487
0.677585781308,33,-0.389219119767,3.49650756147
0.49661496588,48,-0.699940269673,3.87120101091
0.363978157658,67,-1.01066141958,4.20469261939
0.266766224046,92,-1.32138256949,4.52178857705
0.195517826535,123,-1.63210371939,4.81218435537
0.143298577733,175,-1.9428248693,5.16478597392
0.105026138763,235,-2.2535460192,5.45958551414
0.0769755708534,326,-2.56426716911,5.78689738137
0.0564167985036,438,-2.87498831902,6.08221891038
0.0413488996328,604,-3.18570946892,6.40357419793
0.0303053619878,822,-3.49643061883,6.71174039506
0.0222113520158,1124,-3.80715176874,7.02464903045
0.0162791046208,1538,-4.11787291864,7.33823815007
0.0119312524094,2097,-4.42859406855,7.6482630309
0.00874463229848,2861,-4.73931521845,7.95892649305
0.00640910035355,3900,-5.05003636836,8.26873183212
0.00469734643377,5332,-5.36075751827,8.5814816813
0.00344277079491,7275,-5.67147866817,8.89219909204
0.0025232694487,9924,-5.98219981808,9.20271134481
0.00184935015719,13547,-6.29292096798,9.51392039958
0.00135542242849,18486,-6.60364211789,9.82476896782
0.000993413795932,25710,-6.9143632678,10.1546353003
0.000728091072719,43917,-7.2250844177,10.6900567678
0.000533631214247,74260,-7.53580556761,11.2153277277
0.000391108040585,112850,-7.84652671752,11.6338147822
0.000286650209595,167142,-8.15724786742,12.0265990295
