time,lambda1_rho1,lambda2_rho1,lambda3_rho1,lambda1_rho5,lambda2_rho5,lambda3_rho5,lambda1_rho10,lambda2_rho10,lambda3_rho10,lambda1_rho15,lambda2_rho15,lambda3_rho15,lambda1_rho20,lambda2_rho20,lambda3_rho20,lambda1_rho25,lambda2_rho25,lambda3_rho25,lambda1_rho26,lambda2_rho26,lambda3_rho26,lambda1_rho27,lambda2_rho27,lambda3_rho27,lambda1_rho28,lambda2_rho28,lambda3_rho28,lambda1_rho29,lambda2_rho29,lambda3_rho29,lambda1_rho30,lambda2_rho30,lambda3_rho30
15.300000000000217,-0.1844041273368609,-2.714219217901282,-10.768043319362548,-0.9283292296207771,-1.004458235460963,-11.733879198609316,-0.604667808496485,-0.6518164485267904,-12.4101824056272,-0.3585076855523744,-0.4042013586793644,-12.903957618067569,-0.16512103544930745,-0.20591302798716962,-13.295632599102353,0.8707673930117291,-0.07901301214789777,-14.458421044695076,0.824062179695473,-0.06281245023596391,-14.427916393236409,0.9671312314094005,-0.24577068282867695,-14.388027212046737,0.6689943162317419,0.11096073557728077,-14.446621715471755,0.7983732491274633,-0.006964010052137298,-14.458075903050975,1.0122325345517247,-0.12222118741998826,-14.556678010755716
15.400000000000219,-0.18345879554129432,-2.7137175846838204,-10.76949028437546,-0.9188371367481154,-1.0134611152702917,-11.734368411672662,-0.5995468920461551,-0.6565121048005997,-12.410607665803433,-0.36270228759770806,-0.3996019345928018,-12.90436244010655,-0.15633817346936932,-0.21418949206604232,-13.296138997002235,0.8550351731604015,-0.08013048056978582,-14.441571356455903,0.8521289042445518,-0.07582660142870543,-14.442968966552655,0.9710471022250029,-0.2449752778325772,-14.392738487873844,0.6850972050695435,0.1149041307459323,-14.466667999491737,0.8113257826142412,-0.00271426146972941,-14.475278185078402,1.0651569317632272,-0.13680286485626472,-14.595020730460838
15.50000000000022,-0.1825250068000953,-2.713222926599402,-10.770918731200963,-0.9095918181838054,-1.0222235331978924,-11.734851312309372,-0.5882730490198587,-0.6673661748920358,-12.411027438738428,-0.3534366085336686,-0.4084682379877378,-12.9047618157767,-0.16726130523246313,-0.20284849580290445,-13.296556861503182,0.8374268741829695,-0.0917804126745185,-14.412313125394343,0.892845307842798,-0.0920695915577009,-14.46744238001259,0.955757212902921,-0.24157139234821598,-14.380852484069367,0.6661022024962417,0.1175711562610867,-14.450340022473101,0.8429839822490928,-0.006714797876730931,-14.502935848296232,1.1051587292927914,-0.1422988748063674,-14.629526518030959
15.600000000000222,-0.18160254254649014,-2.7127351068820422,-10.772329015171813,-0.9097639898358257,-1.0215746519429665,-11.735328021912279,-0.587144114029336,-0.6680807186620609,-12.411441829958452,-0.3463008543236435,-0.4152098929455003,-12.905155915028464,-0.17068474402455938,-0.19910881126050733,-13.296873107251562,0.8158535867226284,-0.08746417050553323,-14.395056080094024,0.9341084547954325,-0.10494394316352954,-14.495831175343062,0.9448600447509317,-0.2508138454064263,-14.360712862879792,0.6311867440008431,0.11117594885427019,-14.409029356593031,0.8767186948802725,-0.010021397812592387,-14.533363960972704,1.0979798220168158,-0.13239720656971085,-14.632249279023279
15.700000000000223,-0.1806911897555141,-2.712253992270912,-10.773721482573807,-0.9191126880925309,-1.0117553168171511,-11.735798658781396,-0.5980978534091563,-0.6567178669342135,-12.411850942307046,-0.3566779783215144,-0.4044437026064139,-12.905544981370921,-0.15955100313350767,-0.2099730001948244,-13.297142659211758,0.8009267353382012,-0.07054865217270001,-14.39704474701265,0.9570236792018365,-0.1052001843874242,-14.51849015852644,0.9250253005136794,-0.2422377836094656,-14.349454180424933,0.5985958367969014,0.11814877734416941,-14.38341127789403,0.8829575530885578,0.001493058770527326,-14.551117275780845,1.0584004749601343,-0.13879096220296788,-14.586276176367628
15.800000000000225,-0.17979074076891796,-2.711779452899201,-10.775096470932002,-0.9284011907429974,-1.0020021347262973,-11.736263338221793,-0.6043127890060594,-0.6500989976230687,-12.412254876020874,-0.3626675805010065,-0.39806983264399,-12.905929249152331,-0.1595970016380845,-0.20962243706863895,-13.297447223830787,0.7929021907951206,-0.04760522998130232,-14.411963624630424,0.9426874146884034,-0.09575509648987539,-14.513598981938223,0.9034207279319053,-0.21752080176898092,-14.35256658965653,0.5848815132377103,0.13459395267937788,-14.386142129663098,0.860639346747421,0.003503642859329358,-14.53080965356722,1.0077082570110347,-0.13367757132550862,-14.540697349320803
15.900000000000226,-0.17890099312667807,-2.711311362187174,-10.776454309286159,-0.9328976747653941,-0.9970468162879204,-11.736722172637775,-0.6002306468920399,-0.6537822869416221,-12.412653728815988,-0.35516108650507017,-0.40519670481876263,-12.9063088709742,-0.1706020535500928,-0.19822756190318888,-13.297837047083318,0.7864126189606367,-0.02068125448991141,-14.432398028282266,0.9136570913112384,-0.10343377058869513,-14.476889984494715,0.9036431797007098,-0.20569387503490497,-14.36461596814084,0.5904410111986421,0.14911476592314374,-14.406222440832982,0.8240086778974847,-0.0013059186911360942,-14.489369423184751,0.9757667479356609,-0.11481231247217448,-14.527621099098226
16.000000000000227,-0.1780217494048211,-2.710849596739239,-10.777795318455842,-0.9316157828066945,-0.9978756092608397,-11.737175271623558,-0.5893558200160335,-0.6642632466723132,-12.413047595961459,-0.34618601723577963,-0.4137967524171857,-12.906683892645564,-0.1672602477461559,-0.20110889245959745,-13.29829752233116,0.7700971412534631,0.01210873521395008,-14.448872540277732,0.876343935401357,-0.0992018905124972,-14.443808708676823,0.9255835538217075,-0.2160394573177046,-14.376210759982229,0.6171248531834042,0.15070232619405094,-14.434493843075336,0.8029072194010561,-0.0024887289004117785,-14.467085154490205,0.9532929312417653,-0.07973111651536607,-14.54022847834445
16.10000000000023,-0.17715281705928929,-2.710394036244859,-10.779119811295647,-0.9248993565321102,-1.0041445651084733,-11.737622742050512,-0.5867952812342132,-0.6664348110608717,-12.413436570354293,-0.3547970524988499,-0.404815324615892,-12.907054285184236,-0.15635801197278285,-0.21154628974235745,-13.298762360821248,0.7665824262454283,0.011979643729556911,-14.44522873381362,0.8546247008331191,-0.08549085156299795,-14.435800513060359,0.9193104620843343,-0.21074701148327754,-14.37523011410568,0.6484625595010223,0.14945199868229816,-14.464581221861337,0.8083102050984354,-0.0020264625472162564,-14.472950406522019,0.9659140443582485,-0.07390140204504439,-14.558679305922713
16.20000000000023,-0.17629400827558475,-2.7099445633831314,-10.780428092940971,-0.9150312867648545,-1.013570688775037,-11.738064688151114,-0.5970913494815022,-0.6557545705703804,-12.413820742597975,-0.3623332367221594,-0.3969134130924057,-12.907420012483966,-0.16415942774452755,-0.2033454443826903,-13.299161790409181,0.752010476989503,-0.0007582190332435535,-14.4179189218261,0.8498294362485236,-0.06832312462177959,-14.448172975382722,0.9072873125443027,-0.21612964863687806,-14.357824327445803,0.6537757066376743,0.16118445603623974,-14.481626826369927,0.8347844279283456,-0.006804528237233929,-14.494646563635026,0.9796239892302793,-0.08062615513086836,-14.565664497728863
16.30000000000023,-0.17544513982394522,-2.709501063730886,-10.78172046104475,-0.9090821379663152,-1.0190833141244264,-11.738501211600234,-0.6038979279347414,-0.6485685336459431,-12.41420020106927,-0.35671743030785275,-0.4021681357576532,-12.907781096233302,-0.17073431147633392,-0.1964610606561456,-13.299471290402789,0.7495959162854591,-0.024671681516811695,-14.391590898645285,0.8678702676177695,-0.06354217348737329,-14.470994757874724,0.8932606445736423,-0.22066067819934101,-14.339266629913737,0.6329892979384798,0.16168414951532895,-14.461340111188937,0.8719525056544115,-0.015149896916095251,-14.523469272659266,0.9645843020593554,-0.08386857162674159,-14.547382394097706
16.400000000000233,-0.17460603291981483,-2.7090634256741457,-10.782997206005517,-0.9138943961431945,-1.0138398559550943,-11.73893241159269,-0.600811663528432,-0.6512799671292276,-12.414575031991909,-0.3465752071164386,-0.41195381105498685,-12.90813764412732,-0.16196399405550663,-0.20497560794364048,-13.299727060537565,0.7619697162021469,-0.04447553912019868,-14.38416084094757,0.9018971841966208,-0.06930539717731524,-14.499258450740864,0.873755218185327,-0.20647385955764744,-14.333948022149816,0.59869283289628,0.15538081335727433,-14.420740310007492,0.9021712820475528,-0.0172722103403223,-14.551565735623367,0.9488393468565408,-0.09477832176334239,-14.520727688775212
16.500000000000234,-0.17377651308938558,-2.70863154032281,-10.784258611187179,-0.9237223681718447,-1.0035859106005665,-11.739358384918553,-0.5904381043819704,-0.661283238764796,-12.41494531950338,-0.35293976558397583,-0.40523706725214775,-12.908489829462372,-0.15732873190113034,-0.20933965351520897,-13.299998277118986,0.7867689935291178,-0.05954146897759541,-14.393894188389815,0.9345309618658771,-0.07347344718059612,-14.5277241783887,0.8539673699152108,-0.17868770911168336,-14.341946324298224,0.5820306178224988,0.1495394325822421,-14.39823671417229,0.8971076704385633,-0.004787207863464436,-14.558987126514376,0.9341541680436914,-0.08992574865902644,-14.51089508305107
16.600000000000236,-0.17295641003999546,-2.7082053014284244,-10.785504953130852,-0.9308974050395101,-0.995990032615769,-11.739779226035658,-0.5865862608166319,-0.66476925612019,-12.415311145713135,-0.3617235238114574,-0.39610530175979647,-12.908837836726725,-0.16843272021486613,-0.19789661179844442,-13.3003373305228,0.8187784298811929,-0.07223702452348452,-14.413208069183709,0.938659489411008,-0.06353037306408732,-14.541795780070506,0.8584662930924167,-0.16918901816206117,-14.355943938419577,0.5900020958206562,0.14612646636986615,-14.402795225940498,0.8709102741931326,-0.009835547134050588,-14.527741391033382,0.9305850963640362,-0.07657550465078908,-14.520676255347757
16.700000000000237,-0.17214555753518018,-2.7077846053049073,-10.786736501759083,-0.9328649348798325,-0.9936067016716933,-11.740195027139414,-0.5961081315707935,-0.6548859403107052,-12.415672590768754,-0.35805448354856395,-0.3994303741710114,-12.90918180457852,-0.16872265495680444,-0.19719983990691828,-13.30074416767177,0.8497454916206124,-0.08030314344478834,-14.43610901199848,0.9162786423277919,-0.06364006178913618,-14.519305244299783,0.8770086517023123,-0.17812108011899866,-14.365554235082639,0.6158671532965205,0.14013819115737108,-14.422672008176233,0.8342162565094126,-0.010740456104134837,-14.49014246439443,0.9363404830508916,-0.061824163508809045,-14.541182983169486
16.80000000000024,-0.1713437932741837,-2.7073693507521095,-10.787953520572776,-0.9293313608265518,-0.9967294246343607,-11.740605878230031,-0.6034291237689585,-0.6472078059733144,-12.41602973290795,-0.3474047489500284,-0.4097401168625271,-12.909521796486658,-0.15757917829089146,-0.2079187096949624,-13.30116877455105,0.8618361557678971,-0.07551911294164726,-14.45298370665318,0.8791008231323357,-0.06721974312437161,-14.478547743786779,0.8663126216703642,-0.1741923190564597,-14.358786966143999,0.6500430790860338,0.13237238663145437,-14.449082129428794,0.818354185609411,-0.007393055406088552,-14.477627794197948,0.9365560242661488,-0.04079377888838596,-14.562428909003298
16.90000000000024,-0.17055095877574428,-2.7069594389820906,-10.789156266841134,-0.9211691867444786,-1.0044856097689046,-11.741011867177571,-0.601294678548657,-0.6489893355845833,-12.416382648516578,-0.35118407871408464,-0.4056247712332704,-12.90985781235045,-0.16112048121823527,-0.20399813981099504,-13.301548041507436,0.8464951671815988,-0.06711188892058156,-14.446049942114447,0.8530958505144037,-0.06508558188828371,-14.454676932420265,0.855945760647928,-0.18433769848194076,-14.338274725722725,0.6746787361084938,0.13229492200730714,-14.47364032183068,0.8243659598546373,-0.0018143764558436381,-14.48921824735851,0.9210580240215619,-0.020859590975373554,-14.566865096694688
17.00000000000024,-0.1697668992659788,-2.706554773548,-10.790344991784892,-0.9122001608829264,-1.0130534230234864,-11.741413079784525,-0.5915039930561637,-0.6584312574113284,-12.41673141218272,-0.3608619529926379,-0.39561487751503494,-12.910189831789749,-0.17000015578967323,-0.19481629325791439,-13.301850213488205,0.8228000590994407,-0.07431574179619439,-14.415150981185802,0.8469281961303867,-0.057350658442430716,-14.45624420146762,0.8417920529098054,-0.18558057130616037,-14.322878145152716,0.6662021997217603,0.14409117243255917,-14.476960035893692,0.8486137001205496,-0.002895982706719833,-14.51238438136491,0.9053417996570863,-0.029830620135451222,-14.542177843204396
17.100000000000243,-0.16899146357019842,-2.7061552602754535,-10.79151994075312,-0.9107081390717428,-1.0141489247728108,-11.741809599846386,-0.5865159678348687,-0.6630745980699079,-12.417076096745399,-0.35913789271145286,-0.39701090578819054,-12.910517863797242,-0.1642860675639837,-0.20028467360372515,-13.30209592136882,0.7937354492868194,-0.07157570919300804,-14.388826403986432,0.8569445165650298,-0.05108515001826158,-14.472526030297935,0.8265450075886153,-0.17052094254822678,-14.322690728564728,0.6430203341352276,0.13704332024769875,-14.44673031815627,0.8780620788747873,-0.005295603348953368,-14.539433139462076,0.8932862204437066,-0.04607306330078735,-14.513879820840835
17.200000000000244,-0.16822450400849517,-2.7057608071963073,-10.792681353393872,-0.9185117497813697,-1.0059534046997183,-11.742201509209856,-0.5951548846352956,-0.6540950046648278,-12.417416773350237,-0.3485787731035908,-0.40724591304219654,-12.910841976151945,-0.1562166949338075,-0.20810824627002808,-13.302341721331983,0.7830242250151646,-0.06637948639306732,-14.383311402516597,0.8779464775322178,-0.04965623498962494,-14.494956906291783,0.809385089402693,-0.14189751917143525,-14.334154233731471,0.6119566266420035,0.13544026609174925,-14.4140635565212,0.8870774079675364,0.004285173835349598,-14.558029245747106,0.9059706508474624,-0.0656749834564384,-14.50696233108418
17.300000000000246,-0.16746587629494714,-2.705371324484733,-10.7938294638189,-0.9273950576227749,-0.9966827182389338,-11.742588887829232,-0.6029119177258077,-0.6460012334281909,-12.417753511496393,-0.34961934086780444,-0.40588503075060767,-12.911162290677346,-0.16582788819661473,-0.19819972518969609,-13.302639049149729,0.7965073681329631,-0.06850513602057755,-14.3946688959724,0.8919625976115302,-0.04294719264706194,-14.515682068709497,0.7995005653315838,-0.11691828516228556,-14.349248943664204,0.6023274323009015,0.13585207177437364,-14.40484616786401,0.8685957940506428,0.00973139849812474,-14.544993856525789,0.93479248739687,-0.08133156112747364,-14.520127589932727
17.400000000000247,-0.16671543944029685,-2.704986724395493,-10.794964500762696,-0.9322529682804093,-0.9914418815897292,-11.742971813820805,-0.6016845821306144,-0.6468957014334167,-12.418086379085944,-0.35977943670512313,-0.3954082760058269,-12.911478949585394,-0.1694281008849478,-0.19423992812037244,-13.302998633528313,0.829469237555558,-0.08079461195382119,-14.415341289444289,0.8795748359343822,-0.027969526915520446,-14.518271972786096,0.8150878968115969,-0.12507807233001425,-14.356676487993031,0.6159748175265681,0.13424623127306623,-14.416887712559692,0.8374728134500637,0.004010015850927842,-14.508149493297328,0.9726452749727014,-0.09524021265708427,-14.544071725966647
17.50000000000025,-0.1659730556579636,-2.7046069212043427,-10.796086687736084,-0.9318733371566017,-0.9914429630190129,-11.743350363515333,-0.5925398850925708,-0.655711335086105,-12.418415442471735,-0.35995098946050735,-0.39492359995076476,-12.911792072883683,-0.15956602318796548,-0.20371571632716393,-13.303384923019516,0.8700117497187401,-0.0953115441414644,-14.44136686940192,0.8592595140701743,-0.0340529034275157,-14.491873274443314,0.8057397460008292,-0.12712844814351926,-14.34527796140123,0.6483041418534509,0.12490263763240905,-14.43987344323185,0.8168134706960853,0.001330324349642279,-14.4848104590536,1.0113127552520287,-0.10548281755746096,-14.572496601316875
17.60000000000025,-0.16523859027325766,-2.704231831150458,-10.79719624317458,-0.926411756657936,-0.9965302955242288,-11.743724611508787,-0.5865807196914129,-0.6613451764616671,-12.41874076649742,-0.3499837649297818,-0.40458116728405324,-12.912101730082654,-0.1585100640202665,-0.2044138200183651,-13.303742778493735,0.9100722989184498,-0.10727938597037728,-14.469459576743011,0.8325923778369303,-0.0381267058475716,-14.461132335803976,0.7975253100129397,-0.14074844000746434,-14.323443533567396,0.6890532086804587,0.11286109918030829,-14.46858097157945,0.8218844720867433,-0.001215509079782312,-14.487335627006884,1.0312725766975208,-0.10331420796513925,-14.594625032359758
17.70000000000025,-0.16451191163566875,-2.7038613723808216,-10.798293380581715,-0.9175388139208823,-1.0050332190587192,-11.744094630711363,-0.5942387162845216,-0.6533655318222277,-12.419062414543715,-0.3483313384538871,-0.40592738389536853,-12.912407939945526,-0.16858032084347896,-0.19404971538950969,-13.304036626299196,0.9338060083398197,-0.108889436539131,-14.491583235597002,0.8286290424939708,-0.045692671020677915,-14.449603035288186,0.7921929381531716,-0.14777560743435975,-14.311083994275382,0.7268278762710803,0.10457485554208654,-14.498069395504189,0.847138315432321,-0.00794761724688676,-14.505857362153598,1.0151716564140074,-0.09588512381562042,-14.5859531962546
17.800000000000253,-0.1637928910341098,-2.703495464896485,-10.799378308667517,-0.910982603848942,-1.0112235674472263,-11.744460492394804,-0.6023515697840165,-0.6449346442990752,-12.419380448567358,-0.35850777785115934,-0.3954481881315029,-12.912710696312919,-0.16617776838780182,-0.19621431563143418,-13.304274578512956,0.9218971911258114,-0.10153684398638209,-14.487027010960468,0.84639460503856,-0.05543715116626986,-14.45762411767538,0.793468811620105,-0.14555485242912755,-14.314580622720719,0.7366673356593257,0.11059151064705794,-14.513925510015666,0.8838626509115076,-0.01836837903628552,-14.532160935823416,0.9827023043862869,-0.10126768426259403,-14.548101283804312
17.900000000000254,-0.1630814026149983,-2.703134030500631,-10.800451231482393,-0.9139728376774947,-1.0078715597752788,-11.744822266238202,-0.6019863149783709,-0.6449854185319838,-12.419694929139682,-0.36048634382550404,-0.39317031417563447,-12.913010004292632,-0.15635935409738572,-0.20580620433902405,-13.304501104095513,0.8931670583587451,-0.10852533256035438,-14.451308389646735,0.8787198065014344,-0.06870519224011265,-14.476681278042237,0.799948346587918,-0.13818007800586776,-14.32843493209299,0.7158474583818534,0.10965717837050194,-14.492171300497196,0.9209445973307905,-0.026530928136778348,-14.561080333111887,0.9503720232732473,-0.0958927465235753,-14.521145940446228
18.000000000000256,-0.1623773233030663,-2.702776992748373,-10.801512348546492,-0.922847646440816,-0.9986389968779334,-11.745180020372242,-0.5935344892451573,-0.6531262579184545,-12.420005915486804,-0.35150506388592956,-0.4018556913794655,-12.913305907030376,-0.1630161306776548,-0.1988860834303037,-13.304764448424269,0.8562004984805953,-0.10474971213798533,-14.41811745020797,0.9184654838688243,-0.08303963425315011,-14.502092513372562,0.8005579972427345,-0.12261473471890767,-14.344609926029914,0.6791371108448804,0.1061164565581906,-14.451920231165206,0.9359822823865224,-0.021954047403190804,-14.580694898909192,0.9374164590624491,-0.08262224828456126,-14.521460874468206
18.100000000000257,-0.1616805327247936,-2.702424276898217,-10.802561854974831,-0.9300166732544972,-0.9911161690145821,-11.74553382142191,-0.5867741251505911,-0.6595790719772182,-12.420313465522609,-0.34740020179004555,-0.40566797088251166,-12.913598489622652,-0.16937900636742778,-0.19220481952013269,-13.305082836643505,0.8319665518795915,-0.09082692161605134,-14.407806294133145,0.9618935800227354,-0.09704683655719297,-14.531513407180242,0.7869334393931474,-0.10240233778614241,-14.351197765130994,0.6518304402886297,0.11129823708817951,-14.429795341152005,0.9174646983896761,-0.018021123522084036,-14.566110238825678,0.9411517058642246,-0.06880274606400323,-14.539015623460601
18.20000000000026,-0.16099091313436203,-2.702075809865129,-10.803599941598263,-0.9325754675919379,-0.9882074615510942,-11.74588373454796,-0.593367136641248,-0.6526818901202442,-12.420617635888684,-0.3570871516132272,-0.39569165068812917,-12.913887859995125,-0.16181624790831636,-0.19941724397407945,-13.305433170649382,0.8140076300174214,-0.06402538354706094,-14.416648910326755,1.0051788780262685,-0.10922872121123321,-14.562616820477752,0.7788123879450918,-0.10824421756059484,-14.337234833940219,0.6397027997550704,0.12714065386128795,-14.433510117380456,0.8826391305953614,-0.02261591279483651,-14.526689881776196,0.9590815271452505,-0.06214028879608594,-14.563607901999884
18.30000000000026,-0.16030834934203603,-2.7017315201751377,-10.804626795080493,-0.9300690979658697,-0.9903677422382848,-11.746229823486841,-0.601753131030987,-0.6439950496305898,-12.420918481988739,-0.3607468856881915,-0.3917456580467385,-12.914174118559684,-0.15670075600839925,-0.20419703318852617,-13.3057688733337,0.7958615928204547,-0.028257009593085004,-14.434271247074483,1.03514885538687,-0.11319904301189823,-14.58861647603791,0.7624164838058752,-0.11463909520715085,-14.314444052172496,0.633888209866911,0.15003766762359108,-14.450592541237622,0.8533652445448535,-0.018474569336131254,-14.501557339198511,0.9713572997461797,-0.0518481741073829,-14.586175789292284
18.40000000000026,-0.15963272864487596,-2.7013913379214247,-10.80564259803128,-0.9230910270087793,-0.99700348609279,-11.746572150589431,-0.6022047907126307,-0.6432458139166108,-12.421216058020669,-0.353040054083979,-0.3991692745980184,-12.914457333613532,-0.16660598834134516,-0.19400743126293749,-13.30605324292894,0.7880779516332131,-0.0008972294908549472,-14.453847385986508,1.026763117636296,-0.10601915753283257,-14.58741062379177,0.7661340668038813,-0.12938809597358536,-14.30341263439375,0.6261012266822038,0.1781045253945075,-14.470872415820493,0.8425154507150161,-0.006172087181719219,-14.503010027510628,0.9571937969840104,-0.0372144517372957,-14.586646008923578
18.500000000000263,-0.158963940759697,-2.701055194721838,-10.80664752911596,-0.9145475677524372,-1.0052083190800882,-11.746910776858485,-0.5944787244897175,-0.6506775211471929,-12.421510417013247,-0.3468826468109813,-0.40504648053776815,-12.914737534946317,-0.16745358926391335,-0.19292836707159014,-13.306284706197046,0.8075685836270078,-0.009749557206171688,-14.464485690277149,0.9948237679944787,-0.11247091362015056,-14.549019518090182,0.7856095685724357,-0.14354570456971635,-14.308730527541853,0.6151334172289008,0.1997104112802457,-14.481510492266244,0.8435418726606695,0.009532648299870971,-14.5197411849124,0.9329989696961515,-0.043796454519666315,-14.555869178883865
18.600000000000264,-0.1583018777581879,-2.7007230236777753,-10.807641763161447,-0.9117149222340614,-1.0077059794720982,-11.74724576198485,-0.5870871588868259,-0.6577778929099054,-12.421801610853407,-0.3555616567566475,-0.39609027784481055,-12.91501472769449,-0.15756362643619687,-0.20260642748164973,-13.306496608615834,0.7994756993925849,-0.015021913771661524,-14.451120449506305,0.9526804311363928,-0.1089824888512171,-14.51036460602115,0.8112835157243787,-0.15381298183874098,-14.324137197410073,0.6111485460886783,0.18867025892255768,-14.466485468798872,0.8503505536161864,0.024345297708103286,-14.541362515273732,0.9135532475089424,-0.053172877106507616,-14.527047034123283
18.700000000000266,-0.15764643400411013,-2.700394759334393,-10.808625471258821,-0.9180204543701804,-1.0010690449382373,-11.747577164382596,-0.5925479993901092,-0.6520289729400474,-12.422089690319648,-0.3607398678616357,-0.3906378769133571,-12.915288917519842,-0.1602863065447922,-0.19964785186387293,-13.306732504124113,0.7863080493069774,-0.03062960098848498,-14.422345112220663,0.9241467763663352,-0.09535961359458674,-14.49545382650987,0.8317898748921568,-0.1562273987209551,-14.342229139692103,0.6032584897210433,0.16815738858908533,-14.438082542114051,0.8429695224215282,0.04662578400102037,-14.556261970377996,0.9205110259270458,-0.06468192496871004,-14.52249576467747
18.800000000000267,-0.15699750609249885,-2.7000703376420834,-10.809598820862657,-0.9264627179428753,-0.9922989045252236,-11.747905041222914,-0.6011215142356109,-0.6431704433031434,-12.422374705111052,-0.35450356782546766,-0.39660296144672513,-12.915560133023247,-0.16862844595578794,-0.19102288324396144,-13.307015333331977,0.7759993394680955,-0.03924811298080923,-14.40341789040071,0.9055301851346973,-0.07040297912742015,-14.501793869733703,0.8293349983267787,-0.1444726374653306,-14.351529024398067,0.6107189094999265,0.14589695487677995,-14.423282528188587,0.8300062053569816,0.04897723859152527,-14.545650107934774,0.9451352587252854,-0.07481299790867416,-14.536988924502822
18.90000000000027,-0.15635499279079218,-2.6997496959191762,-10.810561975887188,-0.9316023934041973,-0.9868348218197767,-11.74822944846704,-0.6023448401368869,-0.6416651186391643,-12.42265670387336,-0.3468048936915584,-0.4040333348449352,-12.915828433758668,-0.16391172987935662,-0.19542254665284892,-13.307332385999254,0.7820957682539389,-0.04548067322749453,-14.403281758923832,0.915318193177982,-0.06650805104472841,-14.51547680585541,0.8155882498234375,-0.14355874546737563,-14.338696167926102,0.6318810839624193,0.12988946365161325,-14.428437211407195,0.8110413640473656,0.03784178822297738,-14.515549816274119,0.9803585811785932,-0.08618065829667504,-14.560844586552738
19.00000000000027,-0.15571879498181787,-2.6994327728158223,-10.811515096799434,-0.9319836780192344,-0.9861325447737104,-11.748550440898072,-0.59536554988971,-0.6483653785303503,-12.422935734229583,-0.3539857074193154,-0.39658705407854783,-12.916093900798272,-0.15596414288328922,-0.20305683286811024,-13.307645686779281,0.8041831144370271,-0.05467635978595019,-14.416173418515797,0.9339949994724241,-0.0750157566357739,-14.525645906564748,0.7936218348825238,-0.1463322441677255,-14.313956254304122,0.6633491020412634,0.11594010953465443,-14.445955875354214,0.8115025086019555,0.018316774926963757,-14.496485947538977,1.018853023559652,-0.09637183224017268,-14.589147854953827
19.10000000000027,-0.15508881560856877,-2.6991195082790083,-10.812458340709416,-0.9276080741360762,-0.9901905174031278,-11.748868072151817,-0.5875084229219063,-0.655946396924755,-12.42321184280308,-0.3604787318830549,-0.38983131426242534,-12.916356616150233,-0.16424653267899103,-0.1945006848567875,-13.30791944499592,0.8350224916051701,-0.06551504680736049,-14.436174108654075,0.924782301820647,-0.07175045872300659,-14.519698506850903,0.7769967582669236,-0.143169747661951,-14.300493674196568,0.6997984251736329,0.10340291315288525,-14.469868002085496,0.8301973478680138,0.00233780306153236,-14.499201814932682,1.0461480204799223,-0.09846178304807877,-14.614352901066429
19.200000000000273,-0.15446495962070245,-2.698809843518672,-10.813391861457536,-0.9196912261679221,-0.9977930427764343,-11.749182394746677,-0.5917893943519194,-0.6513921930515695,-12.423485075245887,-0.3558314650591985,-0.39421855444175546,-12.916616642794938,-0.16804147666738214,-0.19048023749229218,-13.308144948370318,0.8681352136174174,-0.07516846119347372,-14.459633416264268,0.912449920117889,-0.0809963261509674,-14.498120257744652,0.7844360213384749,-0.14641488067884853,-14.304687804225868,0.7327835979103319,0.09560561179777514,-14.495055873449182,0.8611121486287638,-0.011667218467744774,-14.516111594146855,1.0373197800282472,-0.08954414166698259,-14.614442302020045
19.300000000000274,-0.15384713392270213,-2.6985037209748683,-10.81431580969926,-0.9128108833392194,-1.0043623202392513,-11.74949346011257,-0.6004615624177482,-0.642449623966776,-12.423755476264848,-0.34715285735961104,-0.40263978913592124,-12.916874015800472,-0.15942314264473356,-0.19889786524564107,-13.308345654641688,0.8916988654590173,-0.07768642090311238,-14.480679108399519,0.8949319283459181,-0.08154413484111149,-14.480054457280207,0.811569780409369,-0.15794805036634693,-14.320288393588019,0.7406027379273087,0.10141579276165087,-14.508685194446292,0.8992355881903811,-0.025280134000405043,-14.540622118155046,1.0075935315942213,-0.09495624773309666,-14.579303947547848
19.400000000000276,-0.15323524732363916,-2.6982010842859543,-10.815230332987156,-0.9141651743595238,-1.0027001707125036,-11.749801318619015,-0.6024111732418489,-0.6402323997636562,-12.424023089643484,-0.3524203745293,-0.3971175393854417,-12.917128748381133,-0.15798009637458624,-0.20012703176969804,-13.308559534385964,0.8856916366362415,-0.06852606643489159,-14.483832234065229,0.8786964943146258,-0.06837028808349696,-14.476992869986717,0.8427042355714565,-0.1684137929472595,-14.340957106165133,0.7227886647409636,0.10097340526940782,-14.490428733800046,0.9406815222498124,-0.03789061832443634,-14.569457567842473,0.971887737275006,-0.09184078479589049,-14.546713616183734
19.500000000000277,-0.15262921048847963,-2.6979018782577513,-10.816135575850438,-0.9220641783786434,-0.9944964657100835,-11.750106019602326,-0.596189751467399,-0.6461889529126034,-12.424287958269073,-0.3599792033752869,-0.38930661037201264,-12.917380848548243,-0.16726415169442496,-0.19059055125908228,-13.308811959577438,0.8648149361753246,-0.07375915609166117,-14.45772244397656,0.8642975575419373,-0.04469368369918203,-14.486270537572826,0.860501745485176,-0.16846410623663113,-14.358704302789773,0.6917788456207303,0.09751051236596875,-14.455956021791472,0.977661136118889,-0.04607520486470295,-14.598252595132054,0.9533207074100907,-0.0800116010749803,-14.539975770044025
